"","Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Status","Search Engine Bid","Clicks","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans","Amount","Total Cost","Total Volume of Bookings"
"3921","K1123","Overture - Global",4.3e+16,"new york city airline","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,1,3.55,27,3.7,1.4,0,0,0,3.55,0
"3922","K1123","Overture - Global",4.3e+16,"cheap holidays to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,8,0.44,3608,0.22,3.14,0,0,0,3.55,0
"3923","K1123","Overture - Global",4.3e+16,"france getaway","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,4,0.9,270,1.48,2.2,0,0,0,3.6,0
"3924","K1123","Overture - Global",4.3e+16,"cairo ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,4,0.92,572,0.7,1.17,0,0,0,3.66,0
"3925","K1123","Overture - Global",4.3e+16,"new york city fare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,1,3.76,3,33.33,0.33,0,0,0,3.76,0
"3926","K1123","Overture - Global",4.3e+16,"discount airline paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,6,0.64,162,3.7,1.98,0,0,0,3.85,0
"3927","K1123","Overture - Global",4.3e+16,"philadelphia travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.34,1039,0.29,1.09,0,0,0,4.01,0
"3928","K1123","Overture - Global",4.3e+16,"new york to trip","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.36,664,0.45,1.06,0,0,0,4.09,0
"3929","K1123","Overture - Global",4.3e+16,"san francisco airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.38,128,2.34,1,0,0,0,4.14,0
"3930","K1123","Overture - Global",4.3e+16,"miami airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,4,1.11,181,2.21,1.03,0,0,0,4.44,0
"3931","K1123","Overture - Global",4.3e+16,"dubai airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,7,0.65,55,12.73,1.18,0,0,0,4.54,0
"3932","K1123","Overture - Global",4.3e+16,"nice airline ticket","Advanced","Unassigned","Unassigned","airline","No Strategy","Paused",8.75,13,0.35,18005,0.07,1.4,0,0,0,4.55,0
"3933","K1123","Overture - Global",4.3e+16,"marseille airfare","Advanced","Unassigned","Unassigned","marseille","No Strategy","Paused",8.75,6,0.77,112,5.36,1.98,0,0,0,4.64,0
"3934","K1123","Overture - Global",4.3e+16,"cairo travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,2,2.34,157,1.27,2.05,0,0,0,4.68,0
"3935","K1123","Overture - Global",4.3e+16,"air france site","Advanced","Unassigned","Unassigned","airfrancewebsite","No Strategy","Paused",8.75,8,0.59,330,2.42,1.53,0,0,0,4.69,0
"3936","K1123","Overture - Global",4.3e+16,"atlanta vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.6,578,0.52,1.53,0,0,0,4.79,0
"3937","K1123","Overture - Global",4.3e+16,"lyon airline","Advanced","Unassigned","Unassigned","lyon","No Strategy","Paused",8.75,2,2.53,569,0.35,2.44,0,0,0,5.05,0
"3938","K1123","Overture - Global",4.3e+16,"romantic holidays","Standard","Unassigned","Unassigned","romantic","No Strategy","Paused",8.75,4,1.26,3585,0.11,2.21,0,0,0,5.05,0
"3939","K1123","Overture - Global",4.3e+16,"lyon ticket","Standard","Unassigned","Unassigned","lyon","No Strategy","Paused",8.75,3,1.69,179,1.68,3.15,0,0,0,5.06,0
"3940","K1123","Overture - Global",4.3e+16,"philadelphia trip","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,2,2.55,369,0.54,1.03,0,0,0,5.1,0
"3941","K1123","Overture - Global",4.3e+16,"amsterdam ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,7,0.75,174,4.02,1.9,0,0,0,5.24,0
"3942","K1123","Overture - Global",4.3e+16,"cheap nice ticket","Advanced","Unassigned","Unassigned","nice","No Strategy","Paused",8.75,6,0.87,14392,0.04,2.59,0,0,0,5.24,0
"3943","K1123","Overture - Global",4.3e+16,"southern france vacation","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,4,1.32,1236,0.32,2.91,0,0,0,5.26,0
"3944","K1123","Overture - Global",4.3e+16,"miami ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,5,1.07,229,2.18,1.09,0,0,0,5.33,0
"3945","K1123","Overture - Global",4.3e+16,"atlanta ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.79,1218,0.25,2.86,0,0,0,5.36,0
"3946","K1123","Overture - Global",4.3e+16,"airline discount ticket france","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,8,0.7,467,1.71,2.34,0,0,0,5.6,0
"3947","K1123","Overture - Global",4.3e+16,"nice ticket","Advanced","Unassigned","Unassigned","nice","No Strategy","Paused",8.75,13,0.44,27072,0.05,2.06,0,0,0,5.66,0
"3948","K1123","Overture - Global",4.3e+16,"romantic vacation place","Standard","Unassigned","Unassigned","romantic","No Strategy","Paused",8.75,3,1.9,364,0.82,2.33,0,0,0,5.69,0
"3949","K1123","Overture - Global",4.3e+16,"chicago airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,1.99,185,1.62,1,0,0,0,5.96,0
"3950","K1123","Overture - Global",4.3e+16,"lowest fare to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,7,0.89,1001,0.7,2.94,0,0,0,6.22,0
"3951","K1123","Overture - Global",4.3e+16,"nice airline","Standard","Unassigned","Unassigned","nice","No Strategy","Paused",8.75,17,0.37,12987,0.13,1.79,0,0,0,6.32,0
"3952","K1123","Overture - Global",4.3e+16,"amsterdam airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,6,1.12,144,4.17,1.15,0,0,0,6.71,0
"3953","K1123","Overture - Global",4.3e+16,"france air line","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,15,0.45,9522,0.16,2.35,0,0,0,6.71,0
"3954","K1123","Overture - Global",4.3e+16,"philadelphia vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,3,2.34,416,0.72,1,0,0,0,7.02,0
"3955","K1123","Overture - Global",4.3e+16,"los angeles ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,5,1.41,603,0.83,1.03,0,0,0,7.04,0
"3956","K1123","Overture - Global",4.3e+16,"south of france vacation","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,9,0.79,2764,0.33,3.68,0,0,0,7.11,0
"3957","K1123","Overture - Global",4.3e+16,"nyc to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,12,0.61,873,1.37,2.08,0,0,0,7.26,0
"3958","K1123","Overture - Global",4.3e+16,"cheap france","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,10,0.74,2933,0.34,2.56,0,0,0,7.36,0
"3959","K1123","Overture - Global",4.3e+16,"air france arrival","Standard","Unassigned","Unassigned","airfrance","No Strategy","Paused",8.75,33,0.23,1952,1.69,1.24,0,0,0,7.65,0
"3960","K1123","Overture - Global",4.3e+16,"france in paris travel","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,5,1.58,306,1.63,1.72,0,0,0,7.9,0
"3961","K1123","Overture - Global",4.3e+16,"cheap air ticket to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,13,0.62,274,4.74,1.8,0,0,0,8.11,0
"3962","K1123","Overture - Global",4.3e+16,"romance vacation","Standard","Unassigned","Unassigned","romantic","No Strategy","Paused",8.75,11,0.75,5768,0.19,2.17,0,0,0,8.3,0
"3963","K1123","Overture - Global",4.3e+16,"new york city airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,4,2.08,117,3.42,0.99,0,0,0,8.34,0
"3964","K1123","Overture - Global",4.3e+16,"cheap airline paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,12,0.7,248,4.84,1.72,0,0,0,8.37,0
"3965","K1123","Overture - Global",4.3e+16,"air france los angeles","Advanced","Unassigned","Unassigned","losangeles","No Strategy","Paused",8.75,12,0.8,487,2.46,1.34,0,0,0,9.55,0
"3966","K1123","Overture - Global",4.3e+16,"planning a trip to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,14,0.7,656,2.13,1.57,0,0,0,9.81,0
"3967","K1123","Overture - Global",4.3e+16,"romantic destination","Standard","Unassigned","Unassigned","romantic","No Strategy","Paused",8.75,12,0.83,6642,0.18,1.26,0,0,0,9.94,0
"3968","K1123","Overture - Global",4.3e+16,"dubai travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,15,0.67,833,1.8,1.35,0,0,0,9.98,0
"3969","K1123","Overture - Global",4.3e+16,"chicago airline","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,5,2,237,2.11,1.49,0,0,0,9.99,0
"3970","K1123","Overture - Global",4.3e+16,"los angeles airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,4,2.5,599,0.67,1,0,0,0,10,0
"3971","K1123","Overture - Global",4.3e+16,"discount paris vacation","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,13,0.78,4361,0.3,2.54,0,0,0,10.09,0
"3972","K1123","Overture - Global",4.3e+16,"lowest airfare to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,12,0.87,7853,0.15,2.76,0,0,0,10.44,0
"3973","K1123","Overture - Global",4.3e+16,"amsterdam plane ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,10,1.06,118,8.47,1.53,0,0,0,10.59,0
"3974","K1123","Overture - Global",4.3e+16,"romantic vacation idea","Standard","Unassigned","Unassigned","romantic","No Strategy","Paused",8.75,8,1.32,1748,0.46,2.47,0,0,0,10.59,0
"3975","K1123","Overture - Global",4.3e+16,"new york airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,5,2.17,244,2.05,1.01,0,0,0,10.83,0
"3976","K1123","Overture - Global",4.3e+16,"nice air","Standard","Unassigned","Unassigned","nice","No Strategy","Paused",8.75,12,0.9,13726,0.09,2.65,0,0,0,10.82,0
"3977","K1123","Overture - Global",4.3e+16,"french travel","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,20,0.59,3025,0.66,2.07,0,0,0,11.83,0
"3978","K1123","Overture - Global",4.3e+16,"ny to paris","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,15,0.8,1296,1.16,4,0,0,0,11.95,0
"3979","K1123","Overture - Global",4.3e+16,"istanbul vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,7,1.75,541,1.29,1.03,0,0,0,12.26,0
"3980","K1123","Overture - Global",4.3e+16,"atlanta airfare","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,6,2.1,170,3.53,1.61,0,0,0,12.6,0
"3981","K1123","Overture - Global",4.3e+16,"paris getaway","Standard","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,21,0.6,10333,0.2,2.53,0,0,0,12.62,0
"3982","K1123","Overture - Global",4.3e+16,"chicago to vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,8,1.62,1465,0.55,1.03,0,0,0,12.99,0
"3983","K1123","Overture - Global",4.3e+16,"chennai flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,25,0.54,1234,2.03,1,0,0,0,13.41,0
"3984","K1123","Overture - Global",4.3e+16,"istanbul travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,8,1.7,579,1.38,1.27,0,0,0,13.63,0
"3985","K1123","Overture - Global",4.3e+16,"chicago ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,12,1.24,65793,0.02,0.99,0,0,0,14.91,0
"3986","K1123","Overture - Global",4.3e+16,"bangalore flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,29,0.56,1423,2.04,1.01,0,0,0,16.11,0
"3987","K1123","Overture - Global",4.3e+16,"cheap air fare to france","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,13,1.25,355,3.66,2.9,0,0,0,16.19,0
"3988","K1123","Overture - Global",4.3e+16,"rome trip","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,7,2.36,144,4.86,0.88,0,0,0,16.54,0
"3989","K1123","Overture - Global",4.3e+16,"venice travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,8,2.08,553,1.45,1.08,0,0,0,16.68,0
"3990","K1123","Overture - Global",4.3e+16,"great vacation place","Standard","Unassigned","Unassigned","vacation","No Strategy","Paused",8.75,25,0.67,2470,1.01,2.5,0,0,0,16.68,0
"3991","K1123","Overture - Global",4.3e+16,"new york ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,13,1.36,1089,1.19,1.17,0,0,0,17.65,0
"3992","K1123","Overture - Global",4.3e+16,"barcelona to vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,10,1.77,461,2.17,5.36,0,0,0,17.68,0
"3993","K1123","Overture - Global",4.3e+16,"fare paris","Standard","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,18,0.99,9237,0.19,2.93,0,0,0,17.81,0
"3994","K1123","Overture - Global",4.3e+16,"nice vacation","Standard","Unassigned","Unassigned","nice","No Strategy","Paused",8.75,11,1.63,4840,0.23,1.64,0,0,0,17.94,0
"3995","K1123","Overture - Global",4.3e+16,"budapest to vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,8,2.28,359,2.23,1.45,0,0,0,18.21,0
"3996","K1123","Overture - Global",4.3e+16,"miami travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,11,1.66,1323,0.83,1.04,0,0,0,18.24,0
"3997","K1123","Overture - Global",4.3e+16,"french air","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,58,0.32,2103,2.76,1.7,0,0,0,18.57,0
"3998","K1123","Overture - Global",4.3e+16,"venice vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,10,1.9,380,2.63,1.05,0,0,0,19,0
"3999","K1123","Overture - Global",4.3e+16,"new york city flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,29,0.72,3518,0.82,0.92,0,0,0,20.91,0
"4000","K1123","Overture - Global",4.3e+16,"rome ticket","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,25,0.86,57786,0.04,1,0,0,0,21.59,0
"4001","K1123","Overture - Global",4.3e+16,"bordeaux airline ticket","Advanced","Unassigned","Unassigned","airline","No Strategy","Paused",8.75,6,3.75,2415,0.25,1.92,0,0,0,22.5,0
"4002","K1123","Overture - Global",4.3e+16,"paris holidays","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,26,0.9,4801,0.54,2.69,0,0,0,23.41,0
"4003","K1123","Overture - Global",4.3e+16,"philadelphia flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,26,1.01,8428,0.31,1,0,0,0,26.24,0
"4004","K1123","Overture - Global",4.3e+16,"budapest flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,38,0.79,1583,2.4,0.98,0,0,0,29.99,0
"4005","K1123","Overture - Global",4.3e+16,"amsterdam trip","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,12,2.51,776,1.55,1.43,0,0,0,30.16,0
"4006","K1123","Overture - Global",4.3e+16,"miami vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,20,1.55,1488,1.34,1.03,0,0,0,31.08,0
"4007","K1123","Overture - Global",4.3e+16,"copenhagen flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,35,0.9,1562,2.24,0.95,0,0,0,31.47,0
"4008","K1123","Overture - Global",4.3e+16,"french airline ticket","Advanced","Unassigned","Unassigned","airline","No Strategy","Paused",8.75,5,6.4,3371,0.15,1.42,0,0,0,32,0
"4009","K1123","Overture - Global",4.3e+16,"cheap flight ticket to paris","Standard","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,18,2,886,2.03,2.9,0,0,0,36.04,0
"4010","K1123","Overture - Global",4.3e+16,"istanbul flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,51,0.74,3038,1.68,0.88,0,0,0,37.6,0
"4011","K1123","Overture - Global",4.3e+16,"los angeles travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,19,2.01,3246,0.59,1.03,0,0,0,38.15,0
"4012","K1123","Overture - Global",4.3e+16,"cheap paris vacation","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,48,0.81,4730,1.01,2.49,0,0,0,38.95,0
"4013","K1123","Overture - Global",4.3e+16,"zurich flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,37,1.18,1935,1.91,0.93,0,0,0,43.64,0
"4014","K1123","Overture - Global",4.3e+16,"san francisco vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,17,2.67,2281,0.75,1,0,0,0,45.46,0
"4015","K1123","Overture - Global",4.3e+16,"flight paris france","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,43,1.13,6958,0.62,2.22,0,0,0,48.79,0
"4016","K1123","Overture - Global",4.3e+16,"chicago to travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,32,1.55,14458,0.22,1,0,0,0,49.73,0
"4017","K1123","Overture - Global",4.3e+16,"amsterdam vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,33,1.55,1620,2.04,1.44,0,0,0,51,0
"4018","K1123","Overture - Global",4.3e+16,"french vacation","Standard","Unassigned","Unassigned","france","No Strategy","Sent",8.75,28,1.89,3776,0.74,2.41,0,0,0,52.79,0
"4019","K1123","Overture - Global",4.3e+16,"paris vacation deal","Advanced","Unassigned","Unassigned","paris","No Strategy","Sent",8.75,45,1.17,4583,0.98,2.49,0,0,0,52.84,0
"4020","K1123","Overture - Global",4.3e+16,"amsterdam travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,38,1.6,1674,2.27,1.13,0,0,0,60.87,0
"4021","K1123","Overture - Global",4.3e+16,"french airline","Advanced","Unassigned","Unassigned","airfrance","No Strategy","Paused",8.75,109,0.67,3354,3.25,2.71,0,0,0,72.56,0
"4022","K1123","Overture - Global",4.3e+16,"new york city to vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,35,2.12,2568,1.36,1.25,0,0,0,74.34,0
"4023","K1123","Overture - Global",4.3e+16,"new york city to travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,34,2.21,12225,0.28,1.07,0,0,0,75.27,0
"4024","K1123","Overture - Global",4.3e+16,"delhi flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,134,0.58,6070,2.21,1.6,0,0,0,78.35,0
"4025","K1123","Overture - Global",4.3e+16,"atlanta travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,40,2.05,1641,2.44,1.28,0,0,0,81.95,0
"4026","K1123","Overture - Global",4.3e+16,"san francisco travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,33,2.52,25024,0.13,1.02,0,0,0,83.2,0
"4027","K1123","Overture - Global",4.3e+16,"los angeles vacation","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,29,2.95,1960,1.48,1,0,0,0,85.41,0
"4028","K1123","Overture - Global",4.3e+16,"san francisco flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,111,0.89,19238,0.58,1,0,0,0,98.91,0
"4029","K1123","Overture - Global",4.3e+16,"mumbai flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,156,0.68,6468,2.41,0.93,0,0,0,106.25,0
"4030","K1123","Overture - Global",4.3e+16,"flight to lyon","Advanced","Unassigned","Unassigned","france","No Strategy","Sent",8.75,145,0.76,14097,1.03,1.26,0,0,0,110.51,0
"4031","K1123","Overture - Global",4.3e+16,"miami flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,112,0.99,26008,0.43,1,0,0,0,110.99,0
"4032","K1123","Overture - Global",4.3e+16,"chicago flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,115,1.06,25923,0.44,1.01,0,0,0,122.04,0
"4033","K1123","Overture - Global",4.3e+16,"detroit flight","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,54,2.38,11172,0.48,0.98,0,0,0,128.55,0
"4034","K1123","Overture - Global",4.3e+16,"new york to travel","Standard","Unassigned","Unassigned","ebsaleend7.28","No Strategy","Paused",8.75,94,1.42,14731,0.64,1.02,0,0,0,133.89,0
